corpus	sentence
itwac	Quando chiese a Liv Tyler , che nel film interpreta Arwen , di far pratica per le sue scene d' azione con la [SEP] spada [SEP] , l' attrice fu meno che entusiasta e ha dovuto affrontare l' ira del maestro d' armi , che ci racconta : " Le dissi che sarei andato via per un po' , e l' avrei lasciata con il mio assistente .
itwac	danijel 1972 Junior Member castrovillari ( cs ) 125 Posts Posted - 25/05/2003 : 23:00:21 gli " spadini " come li chiami tu sono mediamente di 15 kili e mamma [SEP] spada [SEP] non si e' mai fatta catturare da che si pesca a spada da queste parti .
itwac	Troverà là , nella casa di quel missionario , la " sua " croce da difendere " a [SEP] spada [SEP] tratta " .
itwac	Si attacca un avversario mascherato da uomo ragno cercando di colpirlo , " toccarlo " in gergo , con la punta se si tratta di [SEP] spada [SEP] o fioretto , o con la lama se si combatte con la sciabola , facendo in modo , al tempo stesso , di non essere toccati .
itwac	Io e la Mia vecchia [SEP] spada [SEP] siamo fuori Tempo e fuori moda ...
itwac	Un percorso che Paulo deve affrontare per diventare il Maestro Ram e conquistare la [SEP] spada [SEP] che lo trasformerà in Guerriero della Luce .
itwac	Per gli [SEP] spada [SEP] novelli ( entro i 50 kg ) pescano armati a 18 braccia ( 34 metri ) e innescano aringhe , se possibile .
itwac	Se voi riuscirete ad arrivare alla [SEP] Spada [SEP] della Luce , avrete sconfitto il Signore senza Volto e il suo Esercito dei Persecutori .
itwac	Barche che usano fino a venti Km. di reti derivanti sono stati documentati ( Gli attrezzi pelagici derivanti utilizzati per la cattura del pesce [SEP] spada [SEP] , di Natale , 1993 a ) .
itwac	Vlasta trafisse con la sua lancia sette tra i migliori guerrieri , i quali non fecero nemmeno in tempo ad alzare la [SEP] spada [SEP] .
itwac	Proponiamo il periodo dal 22 al 26 settembre , data in cui sono programmati lanci di missili AIM - 9 L , missili [SEP] Spada [SEP] e sganci di bombe a guida laser .
itwac	Un " solo " che significa poter ascoltare e vedere tre straordinari " pezzi unici " nati su misura per questa rassegna capace di portare sul palco dell' Anfiteatro [SEP] Spada [SEP] la " crema " del jazz italiano ed europeo .
itwac	Lo sceneggiatore William Goldman ( oscar per Butch Cassidy ) adatta il romanzo ( purtroppo inedito in Italia ) da lui stesso scritto , The Princess Bride : il titolo italiano credo sia servito a sfruttare il successo de La Storia Infinita , con cui condivide il tentativo di riportare in auge una passione ( la lettura ) e un immaginario ( la fiaba , il fantasy , il cappa e [SEP] spada [SEP] ) che sembrano non appartenere più ai giovani d' oggi .
itwac	[SEP] Spade [SEP] , però , che gli appassionati potranno ammirare solo nella solitudine domestica : se portate in giro , possono essere sequestrate e i possessori rischiano anche la denuncia per detenzione di arma ...
itwac	Oggi invece che pure le destre non godono di ottima salute , l' opposizione è ripiegata , rotta dagli scontri interni e sulla leadership , cosicché Berlusconi può affondare la sua [SEP] spada [SEP] con il rischio di una rottura del patto di cittadinanza e della coesione sociale .
itwac	Romanzi : " La proposta " , " Cosmo argento " n. 148 , ed. Nord , '84 , " Edgar fantascienza " n. 6 ( 22 ) , ed. Interno giallo ,  92 - premi " Italia " '85 e  92 " Incubo di signora " , ed. Interno giallo Racconti : uno in " l' Unità " , '86 FILIPAZZI , Marco : disegnatore e grafico de " La [SEP] spada [SEP] spezzata " .
itwac	Agli occhi dell' Europa gli Stati Uniti si sono manifestati in tutti i loro unilateralismi , supponenze , e propensioni a brandire la [SEP] spada [SEP] ad ogni piè sospinto , attizzando o dilatando i contenziosi , in modo pericolosamente strumentale .
itwac	Alla sua morte , nel 632 , tutta l' Arabia era stata conquistata con la [SEP] spada [SEP] e convertita all' Islam .
itwac	Inizialmente osteggiato dal regime , soprattutto per le sue origini familiari ( il padre era un ufficiale dell' esercito nazionalista che si batté contro Mao ) , Zhang Yimou è diventato col tempo il portabandiera della Cina nel mondo , e i suoi lavori più recenti ( Hero , 2004 ; La foresta dei pugnali volanti , 2005 ) , realizzati sul modello del tradizionale wu-xiapian ( il " cappa e [SEP] spada [SEP] " orientale ) , sono stati promossi dal Governo , che ha ravvisato in essi il progetto estetico più consono a celebrare retrospettivamente il mito della Grande Cina .
itwac	Preparazione : Lavate e asciugate le fette di pesce [SEP] spada [SEP] , infarinatele e adagiatele in una padella capace dove avrete fatto rosolare lo spicchio d' aglio con l' olio .
itwac	Per questo Gesù disse a Pietro che tentava di difenderlo con la forza quando vennero per arrestarlo : " Rimetti la spada nel fodero , perché tutti quelli che metteranno mano alla spada periranno di [SEP] spada [SEP] " ( Mt 26,52 ) .
itwac	Il porto è la seconda tappa del viaggio giapponese di Jacques Quelle fatine con le ali fungono da appigli per la frusta Samanosukepuò anche combattere con due [SEP] spade [SEP] dorate POVERI GENMA A dispetto dell' impressione " pacchiana " che il gioco ha sfiorato nei mesi precedenti il lancio , Onimusha 3 : Demon Siege risulta un prodotto assai curato e divertente , un gioco senza troppe pretese di profondità , ottimo per passare qualche ora spensierata .
itwac	37 Quelli che stavano in agguato infatti si gettarono d' improvviso contro Gàbaa e , fattavi irruzione , passarono a fil di [SEP] spada [SEP] l' intera città .
itwac	In merito proprio agli attori bisogna subito precisare che la prima scelta per il ruolo di Sam [SEP] Spade [SEP] non fu quella di Humphrey Bogart .
itwac	Sorgi , Signore , affrontalo , abbattilo ; con la tua [SEP] spada [SEP] scampami dagli empi , con la tua mano , Signore , dal regno dei morti che non hanno più parte in questa vita .
itwac	Hai guidato vascelli , lottato contro le tempeste , urlato contro la bonaccia , nuotato tra i flutti , pescato il grande tonno e il veloce pesce [SEP] spada [SEP] : non c' è cosa che tu non abbia fatto impegnando al massimo le tue forze , la tua intelligenza e il tuo cuore .
itwac	Il povero industriale cosi' ingiustamente perseguitato dai giacobini non e' rimasto solo : l' hanno difeso a [SEP] spada [SEP] tratta quasi tutti i politici ( molti " di sinistra " ) i giudici piu' attaccati alla poltrona , e naturalmente il padrone dell' unico giornale ammesso in citta' , il famoso Ciancio .
itwac	E allora afferro d' istinto la mia [SEP] spada [SEP] laser , attivandola .
itwac	Servite le fette di pesce [SEP] spada [SEP] ben coperte con il loro fondo di cottura .
itwac	Vabbè , direte voi , ma che ci frega di tutto questo ???? Allora vi do un modo semplice ma ottimo di cucinare [SEP] spada [SEP] e ricciola soprattutto .
itwac	I fanti di Sidnalis potevano vedere i terribili Omori da dietro i cavalli , essi non avevano una cavalleria , combattevano corpo a corpo con corte [SEP] spade [SEP] affilate su entrambi i fili , all' occorrenza anche con lance , pugnali da lancio e asce , portavano pesanti scudi rotondi coperti di pelle rossa ed elmi scuri con corna di animali e crini di cavalli , molti indossavano maschere nere con espressioni deformi che lasciavano scoperti solo i fiammeggiati occhi iniettati di sangue .
itwac	Il Re , senza impallidire , messe mano alla [SEP] spada [SEP] e non ebbe altro pensiero che quello di difendermi nella più terribile avventura che mi potesse capitare .
itwac	Son giunchi che piegano Le [SEP] spade [SEP] vendute : Già l' Aquila d' Austria Le penne ha perdute .
itwac	Ogni cavaliere ha un uomo di scorta che gli porta le armi , la [SEP] spada [SEP] , le pistole , ecc. e i mulattieri provocano un certo rumore fastidioso che serve a domare l' ostinazione , altrimenti invincibile , dei muli .
itwac	Cominciarono ad urlare , qualcuno sfoderò la [SEP] spada [SEP] e nel silenzio della notte , interrotto solo dai canti di guerra , quel suono sembrò il sibilo delle unghie del traghettatore di anime sulla moneta dell' anima del defunto .
itwac	E' vero che l' operaio fa una vita " non simpatica " ma è anche parimenti vero che un' atleta serio sicuramente non fa una vita da nababbo ; l' operaio , se vuole o se può , con merito , eleva la propria situazione ad impiegato o a professionista o qualunque altra posizione sociale così anche l' atleta può essere operaio e fare lo sport , può essere impiegato e la mattina alle cinque si alza per farsi 5 Km a 3 '45 " ( per questo tarlo che è l' Atletica ) e si sente più in gamba di GREENE ( e probabilmente lo è ) e può anche essere uno dei pochi che ha talento ( ha la fortuna - cercata e voluta - per dimostrarlo ) , lo prendono in un gruppo sportivo militare , guadagna 1200/1300 euro al mese e fa lo sportivo a tempo pieno , con la [SEP] spada [SEP] di Damocle sulla testa perchè sa che alla fine di ogni anno c' è qualcuno che probabilmente non capisce di atletica , di infortuni o problematiche e decide che per il prossimo anno non sei abbastanza bravo per restare e ti comunicano che non hanno più bisogno di te senza neanche un Grazie per la collaborazione o sacrificio ...
itwac	Nella sala III sono illustrate le armi ( elmi , punte di lancia , giavellotti , frammenti di [SEP] spada [SEP] , asce ) ; di seguito gli utensili e gli strumenti di lavoro , come rocchetti da telaio e fuseruole ed una ricca campionatura del vasellame fittile distinto per gruppi funzionali ( vasi per bere o versare , contenitori di cibi solidi , lucerne , miniaturizzati ) .
itwac	Ha appena saputo che , stamani all' alba , due giovani suoi connazionali sono stati fermati con l' accusa di violenza sessuale nei confronti della quindicenne , sabato scorso nel parco cittadino di Villa [SEP] Spada [SEP] .
itwac	Direzione scientifica : Giuseppe Cassano Comitato scientifico : Michele Ainis , Mario Bessone , Renato Borruso , Renato Clarizia , Giovanni Comandè , Pasquale Costanzo , Astolfo Di Amato , Ugo Draetta , Giovanni Duni , Vincenzo Franceschelli , Aurelio Gentili , Adelmo Manna , Mario Morcellini , Nicola Palazzolo , Lorenzo Picotti , Giovanni Sartor , Filippo Satta , Paolo [SEP] Spada [SEP] , Luigi Carlo Ubertazzi Diritto dell' Internet è la nuova rivista bimestrale che offre un panorama completo dei profili civili , penali , amministrativi e fiscali di tutti gli aspetti del settore delle nuove tecnologie : e-commerce , contratti telematici , privacy , e-mail certificata , firma digitale , processo telematico , diritto d' autore in internet , reati informatici , e-government , internet banking .
itwac	Voi diventate campioni di Luce , mentre camminate leggeri ma coraggiosamente portando la sfavillante [SEP] spada [SEP] eterica della volontà Divina , dell' onore , della verità e della giustizia .
itwac	Chariza ripose la [SEP] spada [SEP] e prese un profondo respiro , il solo tenerla fra le mani l' aveva calmata e rassicurata , ma non appena Kageboshi fu addormentata accanto a lei , percepì di non essere sola nella stanza .
itwac	E ´ sembrato , però , che potesse risultare utile - dopo che , da due anni a questa parte , i Tribunali amministrativi hanno preso a svolgere cerimonie d ´ inaugurazione dell ´ anno giudiziario - organizzare , anche a Palazzo [SEP] Spada [SEP] , un ´ apposita solenne manifestazione per riferire al Capo dello Stato , alle Istituzioni ed al Paese sull ´ attività dell ´ intero sistema della Giustizia amministrativa a livello nazionale , nelle sue luci e nelle sue ombre , valorizzando anche i dati offerti nelle relazioni che sono state svolte nei vari Tribunali .
itwac	Grazie alla presenza di una [SEP] spada [SEP] " personale " , ogni protagonista può sferrare attacchi classici come fendenti , affondi o piccoli assalti aerei , che si uniscono a mosse meno tradizionali come la presa ravvicinata con cui " attingere " il sangue dell' avversario ( naturalmente , una mossa esclusiva di Kain ) .
itwac	Si preoccupa di difenderli con la sua [SEP] spada [SEP] magica e desidera trovare al più presto una via per tornare a casa .
itwac	Ceniamo molto bene : pesce [SEP] spada [SEP] e tonno , ma spendiamo quasi il doppio rispetto alla media di 3000/3500 colones per cena .
itwac	Dopo aver deviato due potenti colpi che avrebbero potuto aprirgli in due la testa , il Corvo lasciò che la sua mano venisse guidata dalla Spada , che con una serie di rapidi affondi al petto e all' inguine costrinse il Marchese a indietreggiare per evitare il morso della [SEP] spada [SEP] infernale , deviandone goffamente i colpi con la sua arma poco adatta alla difesa .
itwac	Frattanto Gabriella [SEP] Spada [SEP] , presidente di Giacomelli Sport Group , e Stefano Pozzobon , amministratore delegato , si sono dimessi dai cda delle società operative del gruppo e sono stati sostituiti da Maurizio Dorigo ( nominato presidente ) , Domenico Libri e Mario Spada .
itwac	L' azione sarà frenetica grazie alle armi , al sangue che schizzerà ovunque , alle [SEP] spade [SEP] , alle pistole e ai poteri che solo i figli della notte possono usare , ma soprattutto grazie al motore grafico che promette meraviglie .
itwac	Gesu' e' chiaro : " Rimetti la tua [SEP] spada [SEP] nel fodero , perche' chi mette mano alla spada di spada perira' " ( Matteo 26 , 52 ) .
itwac	Spata : la cavalleria romana utilizzava una [SEP] spada [SEP] lunga , che veniva portata appesa al cinturone o ad una bandoliera che passava sopra la spalla sinistra .
itwac	Nella sua tenda una gran quantità di [SEP] spade [SEP] era appesa alle pareti , erano tutte lame di ottima fattura con le impugnatura arricchita da gemme e pietre preziose , i cuscini abbandonati sui tappeti erano ricoperti di seta multicolore e le pelli su cui Tang sedeva erano state conciate fino a farle diventare morbide e soffici come lino .
itwac	Il clan Hayabusa ha trovato il modo di forgiare un arma micidiale , direttamente dalle ossa di un drago : la [SEP] Spada [SEP] del Drago .
itwac	Cena Pasta fredda ( avanzo ) menu venerdì Pranzo Cotoletta di pesce spada e insalata verde COTOLETTA DI PESCE SPADA - mescolare del prezzemolo tritato con uno spicchio d' aglio a 4 cucchiai di pangrattato - sbattere un uovo con poco sale e pepe - passare le fette di pesce [SEP] spada [SEP] prima nella farina , poi nell' uovo ed infine nel pangrattato - friggere velocemente da entrambe i lati in olio caldo Cena Insalata di gamberetti alla salsa tartara INSALATA DI GAMBERETTI ALLA SALSA TARTARA - lessare 300 gr. di gamberetti surgelati - condirli con salsa tartara SALSA TARTARA - preparare la maionese frullando tre tuorli d' uovo , aggiungendo lentamente prima l' olio fino a rendere molto consistente la salsa - aggiungere succo di limone lentamente e continuando a frullare fino ad ottenere una salsa abbastanza liquida - aggiungere sale e due cucchiai di capperi macinati
