corpus	sentence
itwac	| Home | Spazi infiniti e maestosi cieli stellati e luminosissimi natura primitiva e incontaminata telex telefono e fax non funzionavano più le notizie principali Russia Jugoslavia conferenza di pace palestinese rifluivano solo dalla Bbc che le trasmette per radio dalle 6 fino alle 14 ogni ora provo una strana gioia nel ritrovare l' umano a migliaia e migliaia di chilometri da casa dal luogo dove il piacere della convivenza si stinge e si perde nell' abitudine ci sono mille modi per testimoniare la voglia di un mondo più pulito e rispettoso della natura oltre un centinaio d' indiani della tribù Kaiowa hanno scelto il suicidio collettivo come gesto di libertà verso un mondo che li soffoca dopo questa esperienza indimenticabile entra nello spazio " Fenêtres sur le Monde " e goditi uno dei più bei film mai realizzati sulla natura Fidel Castro che elenca i problemi ambientali del pianeta mentre Bush lo segue con il mento appoggiato sulla mano e alla fine gli concede l' applauso sorridendo le gazzelle brucano con una curiosa indifferenza proprio là dove le carcasse di loro sfortunate compagne testimoniano i resti del pasto del leone è Kipling che rammenta come ogni mattina la gazzella sappia che se non troverà da mangiare morirà esattamente come lo sa il leone se non troverà la sua gazzella quotidiana popcorn e risate per una giornata piena di sole basta un paio di occhiali perché l' impossibile diventi vero un muro di 48 schermi Philips 16 per 9.100 Hz convinceremo Eltsin che non deve avere timori al riguardo i poveri dovranno essere liberati dal loro esilio di schiavitù e umiliazione bisognerà provvedere ad una più equa distribuzione di opportunità e benessere frenare la crescita della popolazione ma più semplicemente basterebbe mettersi mentalmente nei loro " panni " per non fare ad essi ciò che non vorremmo fosse fatto a noi con 650 milioni di bambole vendute dal 1959 grattacieli e limousine frac e orchestre ed una pista di pattinaggio su ghiaccio per ricreare l' atmosfera mondana e frenetica dell' imbattibile metropoli americana attenti alle pistolettate chi non si è adeguato al nuovo ordine planetario viene colpito duro la Casa Bianca sta aggressivamente tentando di garantirsi l' elettorato conservatore all' angolo della Trentatreesima strada là imperturbabile un vecchietto vendeva pezze bagnate trovate chissà dove contro i gas è quanto di più significativo si verifichi oggi sulla scena artistica l' arte ecologica nasce dal riciclaggio dei " rifiuti " Arman ha incollato alla tela una bicicletta verde Mimo Rotella ha dipinto un arcobaleno mentre Oldenburg lancia il suo messaggio attraverso un torsolo di mela il discorso di Bush deprime il summit dal disastroso viaggio in Giappone con svenimento in mondovisione alla controversa tre giorni di Panama e Rio Bush pare avere perduto il tocco giusto ma il presidente americano nega che la sua performance carioca sia stata meno che brillante e si lascia assorbire dalle emozioni di questo Eden dove il tempo sembra essersi fermato dove i sogni diventano realtà campo da golf con 18 buche e tutti gli sport che potete desiderare dalla piscina al tennis al fitness alla vela un grazioso giardino attorniato da villette con stucchi e balconi una piazza piena di gente con bandierine a stelle e strisce e manifesti " Viva il presidente " e i fucili puntati alla pancia di chi passa sospetto una sfida ispirata al rischio e al disagio se credete di essere immortali avete tutta la nostra simpatia Coca-Cola dà il benvenuto in Europa è il primo codice di condotta etico-ambientale è il primo " master plan " dell' ambiente globale in pratica la fine della Guerra Fredda si cena di fronte ad un falò i giapponesi mangiano riso gli italiani minestrone svizzeri e americani omelette e hamburger i russi e i polacchi hanno portato con sé la vodka gli obiettivi diventano subito chiari sorrisi reciproci scambio di doni magliette e medicinali scatolette di carne e buste liofilizzate di pollo e riso poi un gruppo di donne e bambini si fa fotografare una notte di festa per tutti io avevo bevuto mia moglie aveva bevuto la ragazza che si chiama Leticia aveva bevuto tutti quelli che erano con noi avevano bevuto già bruciavano bandiere americane e copertoni di gomma quando l' esercito ha cominciato a sparare a casaccio dozzine di candelotti " No a los emperialismo yanqui " qualche bastone è volato qualche bottiglia e sassi polizia e militari da ogni parte fili spinati come avverte un cartello diffuso è proibito il turpiloquio Gli alberi hanno migliaia di anni di vita diritti con basi e radici enormi larghi tre quattro metri sono perfetti alti dai cinquanta ai settanta metri in cima un enorme tetto verde alla base la vegetazione caduta forma un tappeto filtrano i raggi del sole sprazzi di luce la prima cosa che noti è la perfezione del suono e dell' immagine del tuo schermo identica a quella della televisione i motel a Rio sono lussuosi alberghi a ore con camere fornite di specchi su pareti e soffitti grandi letti rotondi arredamenti suggestivi che non risparmiano neppure finte cascate d' acqua le mulatte dagli alti culi di marmo che stazionavano pigre sulle spiagge di Copacabana in attesa di innamorarsi di un altro turista sono sparite dissennata distruzione di un patrimonio planetario che nessuna convenzione internazionale è riuscita finora a fermare altro segno di mutamento nelle misurazioni dell' esistenza di quelle cinture e cerniere in cui ci ingessiamo mai dormire per terra c' è il pericolo dei serpenti lusso e distinzione per una vacanza dal fascino discreto Newport Bay Club un' atmosfera languida e raffinatissima la perfezione dei prati all' inglese la bellezza sublime del lago per ritrovare un lusso ed un saper vivere ormai dimenticati tutto il calore di un rifugio di montagna Sequoia Lodge nei pressi di una pineta ai bordi di un lago di montagna accoglienti rifugi in legno per gustare la natura selvaggia scaldarsi accanto al camino d' inverno e trovare rifugio sotto agli alberi d' estate si è montato anche un fondale immobile bugiardo di grattacieli e spiagge bianche seducente per chi vuole consumare in un fotogramma senza spessore la leggenda della città più bella del mondo dovendo vivere chiusi in una prigione come il greco Zenone definiva l' esistenza c' è " salvezza " per chi almeno cerca di visitarne tutti i lati un lungo viaggio ai confini del pianeta l' avventura ha questo solo significato niente rambismo niente eroi emozioni molte paure retorica ai margini Adventure Land alla scoperta di terre lontane serate esotiche in compagnia di bucanieri gaudenti i vostri personaggi preferiti il corrucciato Boutros Ghali il pragmatico Kohl un liturgico Fidel Castro un cereo Li Peng i giapponesi e gli europei irritati contro gli Stati Uniti ma diplomaticamente disposti a incassare Gamela Leitao che Bush non sa nemmeno chi sia ma in compenso sa ben poco del Presidente americano anche lei è una ragazza simpatica che ride sempre Gamela col buio diventa " Chupeira " e concede a pagamento le sue raffinate arti amatorie difficile sottrarsi alla tentazione di dimenticare la mattina l' orologio da polso dove lo si è lasciato la sera prima per entrare in un mondo visitato non più dai simboli ma dal loro antico referente di forze libere in carne ed ossa preziose opportunità di sfruttamento intelligente della diversità biologica sono gli artisti che mettono in mostra cosa possono fare l' arte e la fantasia il meglio delle camere e degli svaghi in sei alberghi a tema veramente unici come diceva il Mahatma Gandhi con semplicità il nostro mondo ha abbastanza per i bisogni di ogni persona non per la sua avidità Veronica e l' asciugamano via col vento nella nostra civiltà di vincenti questa sì è una bella sfida milleseicento chilometri di solitudine di fatica di silenzi cactus deserto solleone jet-set newyorkese strani armadilli che strisciano su un terreno rosso come il sangue tra moncherini d' albero mille suoni diversi un concerto di animali con le prime luci dell' alba che filtrano dalle finestre aperte sul cielo nel muro della foresta sponsorizzata a suon di milioni i coccodrilli sono opere d' arte le formiche sono opere d' arte come le etnie hanno bisogno di dimostrazioni di solidarietà uno spettacolo rock avveniristico al ritmo degli anni '90 un' intervista alla televisione brasiliana " Rede Globo " in contrasto profondo con i partiti di ispirazione socialista capitalista con i movimenti democratici e la stessa Chiesa cattolica di prossima uscita per i tipi della Mondadori quando l' uomo di bambù camminerà sull' acqua il mondo sarà salvo distruggendo un apparecchio per le radiografie un vecchio trovò uno " strano " nucleo luminoso che si portò a casa era Cesio 137 che gli corrose la mano e uccise 118 persone a cominciare da sua figlia noi sappiamo come rendere felici i bambini la camionetta del tribunale dei minori ha spazzato via dalle strade 3600 meninos raccattati a forza e sbattuti in un vecchio istituto correzionale poveracci raccolti per strada gente dalla faccia troppo poco pulita ragazze che sembravano allegre fuori misura leoni zebre giraffe elefanti aquile tigri ippopotami gazzelle che altro non sono nell' antico linguaggio del mito e dell' arte se non gli equivalenti della forza della fedeltà della ferocia del coraggio dell' eros della gelosia del tradimento un modo per ricordare Chico Mendes il leader assassinato chi è titolare ha i suoi privilegi un progetto partito cinque anni fa che per ora coinvolge quattrocento artisti di tutto il mondo che praticano l' ecological art nella forma forse più vera presidenti primi ministri re sultani e sceicchi Bush Major Kohl Li Peng e Fidel Castro uno zuccherino ammodo che verrebbe bene persino alle educande del pio collegio della Vergin Maria notte e giorno spettacoli e magia si susseguono in un immenso parco delle meraviglie gambe in alto per il Lucky Nugget Saloon i nostri spettri muoiono dalla voglia di vedervi noi abbiamo poi deciso che ai brasiliani in questi giorni facciamo pagare 10 dollari a marchetta e invece agli stranieri gliene facciamo sborsare 100 le due proposte sono strutturalmente legate ha sottolineato De Michelis l' una infatti rappresenta un obiettivo l' altra uno strumento mi sembrano entrambe ragionevoli e realistiche per i Verdi di tutto il mondo è peggio di una catastrofe ecologica come sottolinea un recente documento del Wwf internazionale la vastità del problema richiede risorse nuove aggiuntive rispetto a quelle già erogate dai Paesi più ricchi a quelli in via di sviluppo popcorn e risate per una giornata piena di sole e alti culi di marmo pigri sulla spiaggia di Copacabana divertimento e buon nutrimento in perfetto abbinamento dice Gamela e ride facendo ballare la montagna del suo gran seno nero una delle maggiori attrazioni del Forum Globale sono gli occhi che parlano non il nostro povero inglese l' occhio non va oltre i sentieri e quando cerca l' altezza non vede che il tetto della foresta verde e impenetrabile dove i sogni diventano realtà c' era una volta un albero la maggior parte delle persone non sapeva neppure esistessero a ripensarci oggi verrebbe da mangiarsi le mani dalla rabbia non passa anno in cui un grande vertice ambientale non sia destinato alla salvezza del patrimonio verde della Terra la perdita del manto vegetale e delle radici espone all' erosione su scala più vasta le conseguenze investono la stabilità socialisti e repubblicani hanno rivelato con una breve nota l' inspiegabile e improvviso deperimento del garofano e dell' edera la quercia è irrimediabilmente scomparsa dal simbolo del Pds dove ora è rimasta solo la bandiera rossa con falce e martello è stato un disastro prima che fosse chiaro il terribile contrappasso s' era pensato alle piogge acide al buco nell' ozono all' effetto serra alle glaciazioni alle alghe a tutto diventa pericoloso allontanarsi dal sentiero manca qualunque orizzonte e punto di riferimento addirittura molti bambini non sanno più chi produce le uova il supermarket rispondono un' avvincente quanto precisa analisi storica sociale psicologica del complesso rapporto d' interdipendenza fra uomo e animale benvenuti nel paese degli [SEP] elefanti [SEP] che volano © Copyright 1992 Sergio Fumich , Brembio ( Lo ) , Italy - Via Togliatti n. 3 E-Mail : fumich@libero.it URL : http://digilander.iol.it/fumich/index.html L' Autore autorizza a conservare questo testo nella propria biblioteca elettronica personale .
itwac	Se , in questi due volumetti , le circostanze che inducono gli altri animali a manifestare stima e apprezzamento per la " diversità " di coniglio ed [SEP] elefante [SEP] ci sembrano poco credibili , più accattivante ci pare , anche se slegata dal nostro filo conduttore , la vicenda de Il Prullallegro .
itwac	L' arcipelago ospita [SEP] elefanti [SEP] , tigri , leopardi e orang-utan .
itwac	Nel 2001 ho vinto il Premio Oddone Cappellino ( premio che è stato vinto da Celestini nel 2002 ) con un mio testo , dal titolo Il lungo cammino degli [SEP] elefanti [SEP] : l' anno successivo il testo è stato rappresentato nel corso del Festival delle Colline Torinesi dalla Compagnia del Meta-Teatro di Roma ( anche se la rappresentazione non era un effetto automatico del premio ) .
itwac	Ho vedüü l' Elefaant che sfundava el Bancarèll , Ho visto l' [SEP] Elefante [SEP] che sfondava la passerella , ho vedüü anca el Lüff che ghe cureva adree al Purcèll , ho visto anche il Lupo che rincorreva il Porcello , ho vedüü la Zanzara che incülava un Pipistrèll , ho visto una zanzara tamponare un Pipistrello , ho ved 2 üü la Galèna che basava un Lavarèll ...
itwac	Morì Loffredo , Sigismondo , Radberto e altri tutti di malattie che si prendevono in oriente portandoli poi in breve tempo alla tomba ; invece lui , Isacco , nulla , come l' [SEP] elefante [SEP] , sopravvisse a quegli strapazzi quasi dieci anni .
itwac	I libri scelti come dono sono i primi quattro titoli della collana La piccola scintilla editi da Zoolibri scritti e illustrati da Edouard Manceau : Hop la pecora , Pof l' [SEP] elefante [SEP] , Quick il pinguino , Zum Zum la coccinella .
itwac	[SEP] Elefante [SEP] ; Est .
itwac	Per dimostrare che ha ucciso davvero un [SEP] elefante [SEP] , uno deve mostrare la coda dell' animale al villaggio , altrimenti non è creduto .
itwac	E l' [SEP] elefante [SEP] : " Senti , Moira , finche' ero al circo lavoravo sodo ; ora che ho trovato un posto al comune mi voglio godere la vita ...
itwac	Sarebbe stato bellissimo se ci fosse stata una paga , ma 14 ore di vertigini per 600 mila avrebbero ucciso anche un merdoso [SEP] elefante [SEP] .
itwac	Tutto ciò richiede l' utilizzo di almeno 3 o 4 [SEP] elefanti [SEP] , che mostrano la loro possente forza nello svolgere lavori di questo tipo .
itwac	non è poi così facile ammazzare un topo quando il topo non è d' accordo ovviamente i topi non sono mai d' accordo quando la nostra intenzione è di ammazzarli non per questo tuttavia desisteremo dai tentativi di ammazzare il maggior numero di topi essendo il nostro scopo nella vita l' ammazzamento del maggior numero possibile di topi non ci sono ragioni precise per ammazzare i topi a parte il fatto che i topi sono disponibili in quantità abbiamo fatto di necessità virtù vorrei vedervi ad ammazzare un grande numero di elefanti i topi si riproducono a velocità spaventosa i topi sopravvivono a quasi tutte le malattie i topi vivono in acqua sott' acqua lontano dall' acqua i topi vivono ovunque i topi sono tra noi i topi vivono nelle nostre case le nostre case sono piene di topi il topo è il migliore amico dell' uomo non esiste casa d' uomo senza la sua popolazione di topi in senso stretto non è nemmeno esatto dire un topo è esatto invece dire sempre i topi un topo in sé considerato non è niente i topi si presentano sempre in popolazioni numerosissime da parte nostra non c' è niente di personale contro i topi sono graziosi animaletti che distruggono la spazzatura a ben vedere i topi sono essenziali alla nostra sopravvivenza ma non vorrete che ci mettiamo ad ammazzare gli elefanti si dice che i topi terrorizzino gli elefanti disgraziatamente non disponiamo di elefanti per verificare tra i topi e gli elefanti abbiamo scelto gli elefanti una scelta nella vita la bisogna fare gli elefanti non sopravvivono ovunque gli [SEP] elefanti [SEP] hanno bisogno di un habitat particolare nemmeno nei circhi gli elefanti se la passano bene la crudeltà verso gli elefanti è diffusissima noi deploriamo la crudeltà verso gli elefanti la nostra proposta è fare strage di topi se la nostra crudeltà sarà concentrata contro i topi per gli elefanti sorgerà una radiosa aurora chiudete gli occhi vi prego e ammazzate il vostro topo ci sono topi a sufficienza per ammazzare un topo al giorno dopo ammazzato il topo fate una carezza a vostro figlio ditegli : " oggi ho ammazzato un topo "
